battery,cycle,time_s,voltage_v,current_a,temperature_c,capacity_ah,soc_actual,soc_predicted,soc_error
B0018,39,2657.032,-0.328745924024186,-0.3173830605274242,0.1987426743773364,1.783470722841926,0.17349122,0.22078343,-0.047292203
B0018,39,2667.172,-0.3371984253662882,-0.3164293448536189,0.2059960426950165,1.783470722841926,0.1703188,0.21623097,-0.045912176
B0018,39,2677.375,-0.3442546397981977,-0.3139598291959849,0.2158187394960642,1.783470722841926,0.1671282,0.21151417,-0.04438597
B0018,39,2687.516,-0.3516791088989044,-0.3115916928103097,0.2233793283574768,1.783470722841926,0.16395915,0.20683515,-0.042876005
B0018,39,2697.641,-0.3587246010054375,-0.3151143507219007,0.236346546505793,1.783470722841926,0.16079457,0.20223111,-0.041436538
B0018,39,2707.891,-0.3679393474084448,-0.311391398213495,0.2481398375655396,1.783470722841926,0.15759102,0.19748035,-0.039889336
B0018,39,2718.157,-0.3746396002959897,-0.3124617723571006,0.2578677924166899,1.783470722841926,0.15438366,0.19277862,-0.038394958
B0018,39,2728.454,-0.3833687578643268,-0.3190527033220531,0.263422439974442,1.783470722841926,0.15116315,0.18806925,-0.03690611
B0018,39,2738.719,-0.3925187737713111,-0.3165194268343789,0.2769837440762699,1.783470722841926,0.14795083,0.18322985,-0.03527902
B0018,39,2748.969,-0.4010715600719863,-0.3120449681689603,0.2860094519343784,1.783470722841926,0.14474635,0.17825644,-0.03351009
B0018,39,2759.329,-0.4100058673157108,-0.3144115987670491,0.2952414819772935,1.783470722841926,0.14150845,0.1732663,-0.03175786
B0018,39,2769.61,-0.4185631675516127,-0.3201795021418905,0.3049710550493463,1.783470722841926,0.13829155,0.1685668,-0.03027524
B0018,39,2779.891,-0.4295380934091646,-0.3171333557792054,0.3173683193048834,1.783470722841926,0.13507344,0.16376345,-0.02869001
B0018,39,2790.141,-0.4398585228918211,-0.3154807453239898,0.328420787298499,1.783470722841926,0.13186714,0.1588304,-0.026963264
B0018,39,2800.422,-0.4503574507830224,-0.3192349376051355,0.340876241388169,1.783470722841926,0.1286502,0.15390879,-0.025258586
B0018,39,2810.719,-0.4617812630226076,-0.3157002714619083,0.3448095953966973,1.783470722841926,0.12542814,0.14893249,-0.023504347
B0018,39,2821.0,-0.4732930852814663,-0.3185257166965538,0.3614944640209817,1.783470722841926,0.12221143,0.14387922,-0.021667793
B0018,39,2831.297,-0.484465206541682,-0.3151209910805342,0.3691571681825378,1.783470722841926,0.11898996,0.13887605,-0.019886091
B0018,39,2841.563,-0.4978500391756525,-0.3110524366848902,0.3769678623226236,1.783470722841926,0.11578155,0.13367924,-0.017897688
B0018,39,2851.891,-0.5102890197670507,-0.317540667504638,0.3883665639658484,1.783470722841926,0.11255268,0.12846547,-0.015912794
B0018,39,2862.172,-0.5244354438518207,-0.3144254679137445,0.3965136707304917,1.783470722841926,0.10933697,0.123237744,-0.013900772
B0018,39,2872.422,-0.5392329905668721,-0.3146159332264469,0.409582558738878,1.783470722841926,0.106132284,0.11787935,-0.01174707
B0018,39,2882.782,-0.5544677791847055,-0.3189804618694478,0.4219913680712457,1.783470722841926,0.102891125,0.11263207,-0.009740949
B0018,39,2893.032,-0.5713326156454291,-0.3153341316226715,0.4285518320555219,1.783470722841926,0.09968407,0.107398,-0.0077139363
B0018,39,2903.266,-0.5887181344889685,-0.3149786864508172,0.4405851478584061,1.783470722841926,0.096483804,0.10214567,-0.0056618676
B0018,39,2913.579,-0.6071396794243136,-0.3188432573522747,0.446011737319075,1.783470722841926,0.09325725,0.096984945,-0.0037276968
B0018,39,2923.86,-0.6264156461562823,-0.3171247759935632,0.4601542019583984,1.783470722841926,0.090039745,0.091968685,-0.0019289404
B0018,39,2934.172,-0.648245210526165,-0.3204146646291348,0.4704385482906442,1.783470722841926,0.08681182,0.08711526,-0.0003034398
B0018,39,2944.469,-0.6705703244825012,-0.3149335057949592,0.4843491255202817,1.783470722841926,0.08358958,0.08240504,0.0011845455
B0018,39,2954.75,-0.6944278927272104,-0.3172045027240266,0.4953838106524487,1.783470722841926,0.0803738,0.077876925,0.0024968758
B0018,39,2965.047,-0.7205152566928281,-0.316569158400343,0.5071508101270809,1.783470722841926,0.077152275,0.073613696,0.0035385787
B0018,39,2975.329,-0.7509443858997022,-0.3159693605916302,0.5213098128527935,1.783470722841926,0.073936,0.06949777,0.004438229
B0018,39,2985.594,-0.781365822579473,-0.3168329181913968,0.5339685943582642,1.783470722841926,0.07072493,0.065574355,0.0051505715
B0018,39,2995.86,-0.8146367372801593,-0.3180720527900092,0.5474208623604154,1.783470722841926,0.067512594,0.061848704,0.0056638904
B0018,39,3006.172,-0.8508272437894556,-0.3161460260705819,0.55470170490538,1.783470722841926,0.06428617,0.058269937,0.006016236
B0018,39,3016.469,-0.8914012525523337,-0.3103252779690476,0.5696947959826975,1.783470722841926,0.061067946,0.054810997,0.006256949
B0018,39,3026.75,-0.9339563501205403,-0.3148785554987536,0.5853265745814388,1.783470722841926,0.057855293,0.051479734,0.0063755587
B0018,39,3037.016,-0.9816028010102148,-0.3152923511305185,0.6003513751542633,1.783470722841926,0.05464509,0.048251815,0.006393276
B0018,39,3047.344,-1.0322981865125966,-0.3215861602008402,0.6132574403222597,1.783470722841926,0.05141246,0.04511707,0.0062953904
B0018,39,3057.594,-1.0879266369919025,-0.3167254822762835,0.6328990173843242,1.783470722841926,0.0482036,0.04202393,0.006179668
B0018,39,3067.922,-1.148555068291804,-0.3186112871317734,0.6474394313086439,1.783470722841926,0.044971667,0.038965303,0.006006364
B0018,39,3078.141,-1.2137388391988786,-0.3165680224003642,0.6619394888554542,1.783470722841926,0.041773915,0.035924103,0.005849812
B0018,39,3088.469,-1.2857623085487817,-0.3162068680147475,0.6797873282789332,1.783470722841926,0.038543146,0.03284759,0.0056955554
B0018,39,3098.75,-1.3639763438762071,-0.3133665161456227,0.6976321702929993,1.783470722841926,0.03532852,0.029727714,0.0056008045
B0018,39,3109.032,-1.4499792475786073,-0.3170939436089221,0.7155355184736707,1.783470722841926,0.032113183,0.026573956,0.0055392273
B0018,39,3119.36,-1.5442263365703268,-0.3142407508915177,0.7351806227812662,1.783470722841926,0.028883064,0.023386389,0.005496675
B0018,39,3129.625,-1.6480335870204823,-0.3158994016863858,0.7502778184748912,1.783470722841926,0.025673188,0.020172799,0.0055003893
B0018,39,3139.875,-1.763417573391623,-0.3141447185315284,0.772970929793633,1.783470722841926,0.022468045,0.016964717,0.0055033285
B0018,39,3150.11,-1.8905495179147656,-0.3134085226272101,0.7872978026909279,1.783470722841926,0.019268712,0.013828027,0.005440685
B0018,39,3160.36,-2.036234130048792,-0.3161281536691193,0.8080604605936933,1.783470722841926,0.016063796,0.01085883,0.0052049663
B0018,39,3170.625,-2.2054741602935417,-0.3150778604337899,0.8325642212368948,1.783470722841926,0.01285344,0.0081699,0.00468354
B0018,39,3180.891,-2.412438439711696,-0.3145223824708392,0.8544048920323998,1.783470722841926,0.009643493,0.0058561615,0.0037873317
B0018,39,3191.141,-2.6677461813468826,-0.3178644098069042,0.8773987727707272,1.783470722841926,0.0064372965,0.0039688433,0.0024684533
B0018,39,3201.422,-2.993827882178069,-0.3189826875379486,0.903449908347163,1.783470722841926,0.0032193912,0.0025459223,0.0006734689
B0018,39,3211.704,-3.434497455505781,-0.3188988044263358,0.9307443148401648,1.783470722841926,7.0608553e-07,0.0016465535,-0.0016458475
B0018,39,3221.985,-4.036789307867438,-0.3175792812859291,0.9686967796177134,1.783470722841926,0.0,0.0011993748,-0.0011993748
B0018,39,3232.391,-2.369273467547809,3.252707451832181,0.9943302638761102,1.783470722841926,0.0,0.0009963429,-0.0009963429
B0018,39,3242.782,-2.055154514255248,3.243087626769936,0.976895684386472,1.783470722841926,0.0,0.0009078545,-0.0009078545
B0018,39,3253.141,-1.858371747493292,3.248832809135921,0.946254584946724,1.783470722841926,0.0,0.00086460245,-0.00086460245
B0018,39,3263.532,-1.702815398837675,3.248050204091336,0.9194567155399508,1.783470722841926,0.0,0.0008430832,-0.0008430832
B0018,39,3274.016,-1.57252204856271,3.247527080021571,0.8866798622064745,1.783470722841926,0.0,0.00083027757,-0.00083027757
B0018,39,3284.454,-1.4617216975626344,3.2466508773582223,0.8490839396392098,1.783470722841926,0.0,0.00082277745,-0.00082277745
B0018,39,3294.938,-1.3661616399947276,3.2495349910702185,0.815582766020228,1.783470722841926,0.0,0.00081802905,-0.00081802905
B0018,39,3305.329,-1.286251842711463,3.248487910502784,0.779260326215144,1.783470722841926,0.0,0.0008150755,-0.0008150755
B0018,39,3315.719,-1.217501837265013,3.246306924463928,0.7429477526215253,1.783470722841926,0.0,0.00081288745,-0.00081288745
B0018,39,3326.141,-1.157973847911182,3.2453271634342418,0.7023600014761292,1.783470722841926,0.0,0.0008111649,-0.0008111649
B0018,39,3336.719,-1.10310018201143,3.248238387431413,0.6687821370966368,1.783470722841926,0.0,0.0008098782,-0.0008098782
B0018,39,3347.266,-1.054598044464752,3.250947207509389,0.6297541054345193,1.783470722841926,0.0,0.0008088155,-0.0008088155
B0018,39,3357.797,-1.0096037336678216,3.2473224146638,0.5962207598225342,1.783470722841926,0.0,0.00080811064,-0.00080811064
B0018,42,1008.0,0.6466984954196516,-0.3165336266251605,-0.90596143098831,1.7809386125310702,0.68872106,0.7086531,-0.019932032
B0018,42,1018.14,0.6375569799420991,-0.3185372807563547,-0.8972891979044175,1.7809386125310702,0.68554354,0.70474654,-0.019203007
B0018,42,1028.312,0.6291746853255574,-0.3208402117888009,-0.8909870558256027,1.7809386125310702,0.6823541,0.7003285,-0.017974436
B0018,42,1038.531,0.6203257002757268,-0.3163040602131458,-0.8827219412763058,1.7809386125310702,0.67915094,0.69649273,-0.017341793
B0018,42,1048.734,0.6118435976460944,-0.3166113105939261,-0.8788230245752853,1.7809386125310702,0.67595464,0.693125,-0.01717037
B0018,42,1058.906,0.6034308425283543,-0.319123036564396,-0.8683349905150859,1.7809386125310702,0.67276686,0.690246,-0.017479122
B0018,42,1069.109,0.5947855002438652,-0.3196073353894423,-0.8604746403591742,1.7809386125310702,0.66956794,0.6877315,-0.018163562
B0018,42,1079.328,0.5868345783964803,-0.3169758615570415,-0.8547116053073909,1.7809386125310702,0.666365,0.68538433,-0.019019306
B0018,42,1089.578,0.577054402509701,-0.3197454954529583,-0.8456150749155388,1.7809386125310702,0.66315234,0.6829953,-0.019842982
B0018,42,1099.734,0.568763266189703,-0.3222596464450029,-0.8376554796172616,1.7809386125310702,0.6599667,0.68040055,-0.020433843
B0018,42,1109.953,0.5608064613338197,-0.3197948041507838,-0.830813223932315,1.7809386125310702,0.65676135,0.67753124,-0.020769894
B0018,42,1120.156,0.5523264076817388,-0.3156108884238658,-0.8241601599902469,1.7809386125310702,0.653564,0.6744412,-0.020877242
B0018,42,1130.359,0.5448228125981858,-0.3134194531108945,-0.8148420141709716,1.7809386125310702,0.6503694,0.6712781,-0.020908713
B0018,42,1140.562,0.536330395722239,-0.3223992062173726,-0.8050916333150657,1.7809386125310702,0.64717185,0.668225,-0.021053135
B0018,42,1150.703,0.5279694795528319,-0.3188517601944737,-0.7978568348947387,1.7809386125310702,0.6439913,0.6654256,-0.021434307
B0018,42,1160.875,0.5201209207648725,-0.3208962237510829,-0.7894052684064133,1.7809386125310702,0.64080167,0.6629361,-0.022134423
B0018,42,1170.984,0.5123129015828132,-0.3181193038376468,-0.7861837157162086,1.7809386125310702,0.63763213,0.66066945,-0.023037314
B0018,42,1181.187,0.503752958888458,-0.3171171056153311,-0.7762579146680655,1.7809386125310702,0.6344348,0.6583864,-0.02395159
B0018,42,1191.359,0.4956076586305913,-0.3159790265956475,-0.7649208613157656,1.7809386125310702,0.6312482,0.6558047,-0.024556518
B0018,42,1201.594,0.4871653808665118,-0.31567657321241,-0.7602551847691796,1.7809386125310702,0.62804246,0.65288913,-0.024846673
B0018,42,1211.734,0.479503452724876,-0.3201520191867099,-0.7522811339894668,1.7809386125310702,0.62486464,0.64995,-0.02508539
B0018,42,1222.0,0.4710826256527921,-0.3184438730648016,-0.7452036116443836,1.7809386125310702,0.62164605,0.64725834,-0.025612295
B0018,42,1232.14,0.4641785021703199,-0.3194280218177668,-0.7373053505204279,1.7809386125310702,0.61846733,0.64482623,-0.026358902
B0018,42,1242.375,0.4556349586516394,-0.3207072248231417,-0.7311163555864909,1.7809386125310702,0.6152578,0.64252084,-0.027263045
B0018,42,1252.484,0.4486198854420372,-0.3162186267867163,-0.7209583732130435,1.7809386125310702,0.61208916,0.64021015,-0.028120995
B0018,42,1262.687,0.4408367884159726,-0.3185954296489416,-0.7124520629921423,1.7809386125310702,0.6088921,0.6378129,-0.02892083
B0018,42,1272.89,0.433048164100303,-0.3163966348025999,-0.7096856510474475,1.7809386125310702,0.6056949,0.635289,-0.029594123
B0018,42,1283.031,0.4248013230493916,-0.3190040224128054,-0.7002550736613156,1.7809386125310702,0.6025169,0.6326283,-0.030111432
B0018,42,1293.219,0.417204315254382,-0.3209083536745052,-0.6905321352511622,1.7809386125310702,0.5993222,0.6298415,-0.030519307
B0018,42,1303.406,0.4103466269038779,-0.3164839346759643,-0.684986590765532,1.7809386125310702,0.59612894,0.62697965,-0.030850708
B0018,42,1313.656,0.4020378067822827,-0.3191969253623518,-0.6759590545746377,1.7809386125310702,0.5929167,0.62410545,-0.031188726
B0018,42,1323.797,0.3944678077116278,-0.3174864478767789,-0.6698172967879286,1.7809386125310702,0.5897382,0.6212182,-0.031480014
B0018,42,1333.969,0.3874917062576976,-0.3177669067883696,-0.6631242471876717,1.7809386125310702,0.5865506,0.61822736,-0.03167677
B0018,42,1344.156,0.3806130671317848,-0.3167600956064395,-0.6548854584263348,1.7809386125310702,0.5833586,0.6149782,-0.03161961
B0018,42,1354.344,0.3726865305872799,-0.3183127019833174,-0.6511247464527998,1.7809386125310702,0.58016604,0.61138767,-0.031221628
B0018,42,1364.578,0.3652406729756388,-0.314457726199895,-0.6402122098591109,1.7809386125310702,0.57696015,0.60755974,-0.030599594
B0018,42,1374.719,0.3585857965224592,-0.317128602470615,-0.6315045267176959,1.7809386125310702,0.5737839,0.60378885,-0.030004978
B0018,42,1384.844,0.3513692433142722,-0.321997443222793,-0.6291358513981329,1.7809386125310702,0.5706093,0.60037124,-0.02976197
B0018,42,1395.047,0.3435506555339742,-0.318161536349853,-0.6162884740337745,1.7809386125310702,0.56740975,0.59746987,-0.030060112
B0018,42,1405.187,0.3365774032611973,-0.3188518404206714,-0.6072384162969275,1.7809386125310702,0.5642314,0.5950799,-0.030848503
B0018,42,1415.344,0.3290641796567434,-0.3135073742548104,-0.6024755026249009,1.7809386125310702,0.5610498,0.59308016,-0.032030344
B0018,42,1425.5,0.3230526769079539,-0.3184415851626181,-0.5920504648816581,1.7809386125310702,0.55786866,0.59129846,-0.0334298
B0018,42,1435.703,0.3154882698672259,-0.3181899916767225,-0.5851772460680514,1.7809386125310702,0.55467075,0.5895231,-0.034852326
B0018,42,1445.953,0.3090103621153461,-0.3184391584252612,-0.5747333043572534,1.7809386125310702,0.55145806,0.5875571,-0.036099017
B0018,42,1456.156,0.3010458019100305,-0.3123540753876523,-0.5701571383072233,1.7809386125310702,0.5482628,0.5852165,-0.036953747
B0018,42,1466.328,0.2949521686907196,-0.3162037625757923,-0.5649058488223458,1.7809386125310702,0.54507816,0.5823259,-0.037247717
B0018,42,1476.484,0.2885825748210961,-0.3166746414454084,-0.5598407447951834,1.7809386125310702,0.54189664,0.5787185,-0.036821842
B0018,42,1486.703,0.2805874302516036,-0.3172790129476966,-0.5519144393005203,1.7809386125310702,0.53869486,0.5743892,-0.03569436
B0018,42,1496.844,0.2750448173982442,-0.3208355726375164,-0.5438516092611947,1.7809386125310702,0.5355157,0.5694633,-0.033947587
B0018,42,1507.015,0.2676204278731253,-0.3180587068280401,-0.534681585891437,1.7809386125310702,0.5323268,0.56419,-0.031863153
B0018,42,1517.172,0.2610844211849096,-0.3181632284505811,-0.5291113561067816,1.7809386125310702,0.52914345,0.55878675,-0.029643297
B0018,42,1527.359,0.2551214359091699,-0.3197518976004926,-0.5241545136918638,1.7809386125310702,0.52594995,0.5534824,-0.027532458
B0018,42,1537.594,0.2488180868808462,-0.317835597677063,-0.5171463560033174,1.7809386125310702,0.52274156,0.548611,-0.02586943
B0018,42,1547.781,0.2419037497477653,-0.3196415319754762,-0.5094119057656731,1.7809386125310702,0.5195483,0.54434747,-0.024799168
B0018,42,1557.953,0.2345968584018861,-0.3147110530059906,-0.4990067637718071,1.7809386125310702,0.51636106,0.54073393,-0.024372876
B0018,42,1568.109,0.229247767161582,-0.3164899822604002,-0.4948439326778887,1.7809386125310702,0.5131803,0.5377165,-0.024536192
B0018,42,1578.234,0.2231329458921072,-0.3179332607397304,-0.4915715290145201,1.7809386125310702,0.5100078,0.5352069,-0.025199115
B0018,42,1588.515,0.2161433383859505,-0.3183194698103714,-0.4794696999000339,1.7809386125310702,0.5067856,0.5330947,-0.026309133
B0018,42,1598.781,0.2094113094668805,-0.3183315647100665,-0.47553485377376,1.7809386125310702,0.5035679,0.5312233,-0.027655423
B0018,42,1608.937,0.2031186642438965,-0.3180394621384753,-0.4685382966596788,1.7809386125310702,0.5003848,0.5293533,-0.028968513
B0018,42,1619.14,0.1978429574707748,-0.3153351429529988,-0.4629967380893823,1.7809386125310702,0.49718833,0.52721924,-0.030030906
B0018,42,1629.312,0.1911270160502005,-0.3200405073304087,-0.4532069824355491,1.7809386125310702,0.49400067,0.5246817,-0.030681014
B0018,42,1639.562,0.1848318062608454,-0.3188804513625022,-0.4476576158627212,1.7809386125310702,0.49078697,0.5218112,-0.031024218
B0018,42,1649.687,0.1794369260014549,-0.3167308315497893,-0.4400299456441662,1.7809386125310702,0.48761392,0.51873815,-0.031124234
B0018,42,1659.812,0.1737559642197972,-0.3204239510312596,-0.4358267103617051,1.7809386125310702,0.4844402,0.5155514,-0.03111118
B0018,42,1670.015,0.167542974379342,-0.3117077467847536,-0.4314322999958102,1.7809386125310702,0.4812443,0.51226634,-0.031022042
B0018,42,1680.156,0.1618680850353875,-0.3204037821610885,-0.4215946675597639,1.7809386125310702,0.47806782,0.50884056,-0.030772746
B0018,42,1690.312,0.1559738672651792,-0.317652389351374,-0.4140245894168707,1.7809386125310702,0.47488397,0.505286,-0.030402005
B0018,42,1700.531,0.1503549210773987,-0.3231240778325603,-0.405432063287431,1.7809386125310702,0.47167915,0.5016479,-0.029968739
B0018,42,1710.703,0.1445330778872057,-0.3145096351201339,-0.4008200230930348,1.7809386125310702,0.46849048,0.49800363,-0.02951315
B0018,42,1720.906,0.1386270717867674,-0.32018957532211,-0.3938673713566159,1.7809386125310702,0.4652934,0.49449527,-0.029201865
B0018,42,1731.031,0.1332844386941913,-0.3110998510192703,-0.390847265556169,1.7809386125310702,0.4621223,0.49117956,-0.029057264
B0018,42,1741.156,0.1274560260530798,-0.3162720713766916,-0.3830819472209052,1.7809386125310702,0.45895293,0.48814547,-0.029192537
B0018,42,1751.375,0.1225127097957864,-0.3106054181020707,-0.3764613825713788,1.7809386125310702,0.45575437,0.48540196,-0.029647589
B0018,42,1761.578,0.1157202968744283,-0.3200493227059834,-0.3742283950211693,1.7809386125310702,0.4525591,0.48300907,-0.030449957
B0018,42,1771.75,0.1103334721981393,-0.3181784038689005,-0.3628836762055959,1.7809386125310702,0.44937018,0.480906,-0.031535834
B0018,42,1781.906,0.1042444857274164,-0.3227869937821802,-0.3568249606457861,1.7809386125310702,0.44618502,0.47909826,-0.032913238
B0018,42,1792.078,0.0995877043558408,-0.3179020137028185,-0.3500714594625052,1.7809386125310702,0.442995,0.477451,-0.034455985
B0018,42,1802.281,0.0935495035333548,-0.3156184697458609,-0.3462053614085997,1.7809386125310702,0.43979847,0.4759564,-0.036157936
B0018,42,1812.484,0.0880951155840954,-0.3179938027914286,-0.335352855176234,1.7809386125310702,0.43660188,0.47443667,-0.037834793
B0018,42,1822.687,0.0840722345408981,-0.3184922033902,-0.3321468748116679,1.7809386125310702,0.433404,0.4728094,-0.039405406
B0018,42,1832.953,0.0783578491529731,-0.3192982465151798,-0.3266091615478738,1.7809386125310702,0.4301858,0.47102427,-0.04083848
B0018,42,1843.109,0.0726309561141037,-0.3207914168621871,-0.3242273487815488,1.7809386125310702,0.42700106,0.46913397,-0.042132914
B0018,42,1853.344,0.0686183323392341,-0.3216943040972326,-0.3126231671905799,1.7809386125310702,0.42379045,0.46693513,-0.043144673
B0018,42,1863.531,0.0629791824045819,-0.3141682104906081,-0.3077586973133437,1.7809386125310702,0.42059788,0.4644575,-0.04385963
B0018,42,1873.719,0.0577068148870973,-0.3181541305618963,-0.298791871062819,1.7809386125310702,0.4174066,0.46166286,-0.04425627
B0018,42,1883.906,0.0522644542387707,-0.3183388092045376,-0.2896551007122996,1.7809386125310702,0.41421372,0.4585947,-0.044380993
B0018,42,1894.062,0.0476431784993427,-0.3169457029983609,-0.2896035402117638,1.7809386125310702,0.41103113,0.45533007,-0.044298947
B0018,42,1904.234,0.0428736187848981,-0.3156680744137038,-0.2822538419707504,1.7809386125310702,0.4078447,0.4519953,-0.04415062
B0018,42,1914.453,0.0379063430652221,-0.3204554426127521,-0.274652046979277,1.7809386125310702,0.40464196,0.4486928,-0.044050843
B0018,42,1924.625,0.033838198569574,-0.3204582096771087,-0.2685650295677126,1.7809386125310702,0.40145183,0.44567955,-0.04422772
B0018,42,1934.797,0.0284869761060147,-0.3190006402552363,-0.2627262835527971,1.7809386125310702,0.39826235,0.44284353,-0.044581175
B0018,42,1944.953,0.0240055508450038,-0.319486853604425,-0.2524271896263199,1.7809386125310702,0.39507833,0.4396011,-0.044522762
B0018,42,1955.078,0.0188371239958451,-0.31776066652198,-0.2463025238027894,1.7809386125310702,0.39190456,0.43615252,-0.044247955
B0018,42,1965.25,0.0150762726944718,-0.3186633264399263,-0.2440885410031112,1.7809386125310702,0.38871643,0.43260664,-0.043890208
B0018,42,1975.5,0.0103655270881879,-0.3160320968247478,-0.2376579256661615,1.7809386125310702,0.38550463,0.42909056,-0.043585926
B0018,42,1985.656,0.00549845966989,-0.3144991072844301,-0.2317365446123512,1.7809386125310702,0.38232416,0.42548823,-0.043164074
B0018,42,1995.89,0.0005674231828466,-0.3170181990724199,-0.2266728826521057,1.7809386125310702,0.3791188,0.42202416,-0.04290536
B0018,42,2006.078,-0.0042283832955688,-0.3143517075107397,-0.2151209602430033,1.7809386125310702,0.37592793,0.41853616,-0.04260823
B0018,42,2016.234,-0.0072207187674181,-0.3196534778500962,-0.2125736156750576,1.7809386125310702,0.3727459,0.41521603,-0.042470127
B0018,42,2026.39,-0.013108873031206,-0.315829321946793,-0.2011279971970796,1.7809386125310702,0.3695632,0.4124402,-0.04287702
B0018,42,2036.64,-0.0165264961008419,-0.3196331031803918,-0.1964823237295712,1.7809386125310702,0.36635107,0.40994918,-0.043598115
B0018,42,2046.781,-0.021833302932581,-0.3190309474878981,-0.1948009605018635,1.7809386125310702,0.36317164,0.4076824,-0.044510752
B0018,42,2056.969,-0.0264903355692635,-0.3162834589363998,-0.1862119202810642,1.7809386125310702,0.359979,0.40554872,-0.045569718
B0018,42,2067.156,-0.0302483766867977,-0.3196408123898329,-0.1768704133068991,1.7809386125310702,0.3567864,0.40296945,-0.04618305
B0018,42,2077.312,-0.0347977681768375,-0.3152847532052488,-0.1738100052140563,1.7809386125310702,0.35360396,0.40019506,-0.046591103
B0018,42,2087.5,-0.0389874750256924,-0.3226520746646614,-0.1646286072012057,1.7809386125310702,0.35041013,0.3971381,-0.046727955
B0018,42,2097.672,-0.0432056627859894,-0.3161540608205391,-0.1586976444761753,1.7809386125310702,0.34722096,0.39408305,-0.046862096
B0018,42,2107.844,-0.0480274288423559,-0.3239355502327347,-0.1522385559951244,1.7809386125310702,0.34403118,0.39112574,-0.047094554
B0018,42,2118.015,-0.0519010541882378,-0.3180700572048237,-0.1459800541391183,1.7809386125310702,0.34084088,0.38776913,-0.046928257
B0018,42,2128.203,-0.0566186383649641,-0.3202614072534089,-0.1383339692480045,1.7809386125310702,0.33764687,0.38462672,-0.046979845
B0018,42,2138.39,-0.0611014606056856,-0.3132363764407448,-0.1323441338073822,1.7809386125310702,0.33445537,0.38115117,-0.0466958
B0018,42,2148.547,-0.0651924168771729,-0.3191641303120697,-0.1275781394934249,1.7809386125310702,0.33127373,0.3780056,-0.04673186
B0018,42,2158.672,-0.0694453240454016,-0.3202348315565201,-0.1216048090700235,1.7809386125310702,0.328099,0.375265,-0.04716599
B0018,42,2168.828,-0.0740271497897722,-0.3203378351395987,-0.1118530261314531,1.7809386125310702,0.32491404,0.3728603,-0.047946274
B0018,42,2179.0,-0.0778038022710553,-0.3185272654825023,-0.104326972491199,1.7809386125310702,0.32172483,0.3707251,-0.049000263
B0018,42,2189.172,-0.0827474640150392,-0.3116047082573388,-0.0993068950419238,1.7809386125310702,0.31853953,0.36881658,-0.050277054
B0018,42,2199.312,-0.087320796496634,-0.316123891404418,-0.0898886103792665,1.7809386125310702,0.31536528,0.36707437,-0.051709086
B0018,42,2209.531,-0.0917626475502637,-0.3188552295884417,-0.0845634427080831,1.7809386125310702,0.31216308,0.36545724,-0.053294152
B0018,42,2219.672,-0.0957634677188414,-0.3202477419217751,-0.0777194562859534,1.7809386125310702,0.30898347,0.36390036,-0.05491689
B0018,42,2229.875,-0.1001161525974308,-0.3171965633252928,-0.0670079038872704,1.7809386125310702,0.30578518,0.36234492,-0.05655974
B0018,42,2240.031,-0.1044274305985405,-0.3210496853184423,-0.0646016116903999,1.7809386125310702,0.30260125,0.36076266,-0.058161408
B0018,42,2250.203,-0.1086814594295579,-0.3185061460016333,-0.058317047668627,1.7809386125310702,0.29941174,0.35911065,-0.05969891
B0018,42,2260.39,-0.1132302188711096,-0.318890990416231,-0.0480538384797186,1.7809386125310702,0.29621845,0.35734925,-0.061130792
B0018,42,2270.531,-0.1181800829923514,-0.3169926949178566,-0.0400149329011061,1.7809386125310702,0.2930403,0.35545555,-0.062415242
B0018,42,2280.797,-0.1222737889677543,-0.3187511806916835,-0.0370089596024003,1.7809386125310702,0.28982303,0.35342067,-0.06359765
B0018,42,2290.969,-0.1264236645699804,-0.3202961976677423,-0.024070474315524,1.7809386125310702,0.28663373,0.35120004,-0.064566314
B0018,42,2301.125,-0.1306096445062164,-0.3189554979536795,-0.0201221217894921,1.7809386125310702,0.28344935,0.3488282,-0.065378845
B0018,42,2311.328,-0.1359141857784108,-0.3138901620360322,-0.0156332185983267,1.7809386125310702,0.2802531,0.3462746,-0.0660215
B0018,42,2321.562,-0.1404273274515582,-0.3185916719275736,-0.0062356044228862,1.7809386125310702,0.2770473,0.34357435,-0.06652704
B0018,42,2331.734,-0.1448552592387521,-0.3201641346676014,-0.0010493387143935,1.7809386125310702,0.27385816,0.34078726,-0.0669291
B0018,42,2342.015,-0.14892102587034,-0.3183735486144387,0.0110676549812802,1.7809386125310702,0.27063492,0.33791852,-0.0672836
B0018,42,2352.234,-0.1538512514563602,-0.3216166792544635,0.020141447927162,1.7809386125310702,0.26743045,0.33499235,-0.067561895
B0018,42,2362.422,-0.1585163740233849,-0.3199909590083882,0.0240080318351321,1.7809386125310702,0.264235,0.332064,-0.06782901
B0018,42,2372.594,-0.1641767656708559,-0.3178830718662768,0.0286739431238174,1.7809386125310702,0.2610462,0.3290555,-0.06800929
B0018,42,2382.781,-0.1685594305249312,-0.3200705110853379,0.040251506694748,1.7809386125310702,0.2578527,0.32604545,-0.06819275
B0018,42,2392.969,-0.1729108359731583,-0.3209469823357158,0.0486875861805861,1.7809386125310702,0.2546575,0.32305187,-0.06839436
B0018,42,2403.14,-0.1779867177384679,-0.3195715492745378,0.0582337976439719,1.7809386125310702,0.25146785,0.32007867,-0.06861082
